Men's T20I Bowling Rankings	67	Mohammad Wasim	PAK	432	432 v Australia, 05/04/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	68	Pieter Seelaar	NED	432	554 v Ireland, 21/03/2014	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	69	Mohammad Mohammad Saifuddin	BAN	431	531 v Papua New Guinea, 21/10/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	70	Alasdair Evans	SCO	430	598 v Netherlands, 16/09/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	71	Liam Livingstone	ENG	428	428 v West Indies, 30/01/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	72	Roelof van der Merwe	NED	427	516 v Papua New Guinea, 02/11/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	73	Washington Sundar	IND	423	631 v England, 16/03/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	74 (0)	Fred Klaassen	NED	421	457 v Ireland, 01/11/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	75 (0)	Paul van Meekeren	NED	420	552 v Ireland, 13/06/2018	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	76 (0)	Chris Woakes	ENG	419	464 v New Zealand, 10/11/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	77 (0)	Hayden Walsh	WI	415	528 v Pakistan, 31/07/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	78 (0)	Lungi Ngidi	SA	414	497 v Ireland, 22/07/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	79	Jan Frylinck	NAM	413	482 v Scotland, 27/10/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	80	Khawar Ali	OMA	410	530 v Canada, 25/10/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	81 (0)	Taskin Ahmed	BAN	407	464 v Pakistan, 16/03/2016	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	82 (0)	Fayyaz Butt	OMA	403	413 v Canada, 19/02/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	83 (0)	Shardul Thakur	IND	403	540 v England, 20/03/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	84 (0)	Josh Davey	SCO	400	442 v Oman, 21/10/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	85 (0)	Jofra Archer	ENG	397	559 v India, 20/03/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	86	Abinash Bohara	NEP	393	423 v Papua New Guinea, 28/03/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	87	Naveen Murid	AFG	391	433 v Namibia, 31/10/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	88	Lakshan Sandakan	SL	391	639 v West Indies, 08/03/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	89	Bernard Scholtz	NAM	387	478 v Netherlands, 20/10/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	90 (0)	Tendai Chatara	ZIM	386	415 v Nepal, 01/10/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	91 (0)	Beuran Hendricks	SA	385	477 v Pakistan, 14/04/2021	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	92 (0)	Faheem Ashraf	PAK	383	659 v South Africa, 01/02/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	93 (0)	Adam Milne	NZ	383	661 v Pakistan, 22/03/2016	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	94 (0)	Andile Phehlukwayo	SA	382	669 v India, 18/09/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	95 (0)	Harshal Patel	IND	381	381 v Sri Lanka, 27/02/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	96 (0)	Ravindra Jadeja	IND	376	651 v Pakistan, 27/02/2016	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	97 (0)	Tom Curran	ENG	375	575 v Australia, 08/09/2020	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	98 (0)	David Willey	ENG	375	640 v West Indies, 10/03/2019	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	99 (0)	Craig Young	IRE	375	394 v UAE, 13/02/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
Men's T20I Bowling Rankings	100 (0)	Junaid Siddique	UAE	374	374 v Ireland, 24/02/2022	https://www.icc-cricket.com/rankings/mens/player-rankings/t20i/bowling
